rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:4LEK9rD7TWIG4FCL1s27XC","Taylor Swift","cardigan","Taylor Swift",1,-1,1,"7742178"
2,"spotify:track:0Jlcvv8IykzHaSmj49uNW8","Taylor Swift","the 1","Taylor Swift",2,-1,1,"7420303"
3,"spotify:track:4pvb0WLRcMtbPGmtejJJ6y","Taylor Swift, Bon Iver","exile (feat. Bon Iver)","Taylor Swift",3,-1,1,"6977835"
4,"spotify:track:2Eeur20xVqfUoM3Q7EFPFt","Taylor Swift","the last great american dynasty","Taylor Swift",4,-1,1,"5961910"
5,"spotify:track:1DnpjwTbSwV2V6O4PABMjW","Taylor Swift","my tears ricochet","Taylor Swift",5,-1,1,"5721464"
6,"spotify:track:7ytR5pFWmSjzHJIeQkgog4","DaBaby, Roddy Ricch","ROCKSTAR (feat. Roddy Ricch)","South Coast Music Group/Interscope Records",1,1,99,"5193958"
7,"spotify:track:1xQ6trAsedVPCdbtDAmk0c","Jawsh 685, Jason Derulo","Savage Love (Laxed - Siren Beat)","Columbia",2,2,43,"5136042"
8,"spotify:track:0ZNU020wNYvgW84iljPkPP","Taylor Swift","mirrorball","Taylor Swift",8,-1,1,"5028753"
9,"spotify:track:1X2cYhcDMfDtiRIYHZCpQu","Taylor Swift","august","Taylor Swift",9,-1,1,"5022656"
10,"spotify:track:6KJqZcs9XDgVck7Lg9QOTC","Taylor Swift","seven","Taylor Swift",10,-1,1,"4751526"
11,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,3,239,"4500730"
12,"spotify:track:0j5renyfv1ChCoe1ca7bDP","Taylor Swift","this is me trying","Taylor Swift",12,-1,1,"4499491"
13,"spotify:track:2NmsngXHeC1GQ9wWrzhOMf","Taylor Swift","illicit affairs","Taylor Swift",13,-1,1,"4278116"
14,"spotify:track:3yz88FVJQhwG2EqYHw3pkx","Taylor Swift","invisible string","Taylor Swift",14,-1,1,"4243086"
15,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",4,4,251,"3998449"
16,"spotify:track:2QDyYdZyhlP2fp79KZX8Bi","Taylor Swift","mad woman","Taylor Swift",16,-1,1,"3902267"
17,"spotify:track:5kI4eCXXzyuIUXjQra0Cxi","Taylor Swift","betty","Taylor Swift",17,-1,1,"3835696"
18,"spotify:track:24Yi9hE78yPEbZ4kxyoXAI","SAINt JHN, Imanbek","Roses - Imanbek Remix","Columbia/B1 Recordings",2,5,224,"3679874"
19,"spotify:track:08fa9LFcFBTcilB3iq2e2A","Taylor Swift","epiphany","Taylor Swift",19,-1,1,"3614451"
